Contigs	mean_blastx
NODE_1012_length_702_cov_6.243200_Ed20_KC_P18	68.5
NODE_1012_length_704_cov_2.133971_Bu20_KC_P30	52.44
NODE_1012_length_718_cov_4.124805_Ba20_KC_P01	41.188
NODE_1012_length_731_cov_1.619266_Ya20_KC_P47	32.78
NODE_1012_length_811_cov_4.073569_Ba20_KC_P05	31.764
NODE_1013_length_549_cov_3.133475_Ya20_KC_P43	47.552
NODE_1013_length_550_cov_1.088795_Ya20_KC_P49	36.272
NODE_1013_length_552_cov_2.854737_Bu20_KC_P41	71.62
NODE_1013_length_555_cov_1.324268_Bu20_KC_P35	46.156
NODE_1013_length_557_cov_1.972917_Ed20_KC_P16	49.316
NODE_1013_length_571_cov_3.625506_Bu20_KC_P37	50.576
NODE_1013_length_585_cov_3.222441_Ed20_KC_P17	52.568
NODE_1013_length_588_cov_1.608611_Ba20_KC_P04	93.384
NODE_1013_length_598_cov_1.742802_Bu20_KC_P34	39.648
NODE_1013_length_601_cov_1.406489_Ba20_KC_P08	43.292
NODE_1013_length_608_cov_1.570621_Ed20_KC_P15	37.664
NODE_1013_length_616_cov_3.508349_Bu20_KC_P40	42.54
NODE_1013_length_621_cov_0.816176_Ya20_KC_P45	49.228
NODE_1013_length_637_cov_3.894643_Ba20_KC_P06	50.772
NODE_1013_length_640_cov_0.966252_Ya20_KC_P44	44.852
NODE_1013_length_642_cov_1.884956_Bu20_KC_P32	52.9153846153846
NODE_1013_length_657_cov_2.041379_Ed20_KC_P26	59.972
NODE_1013_length_668_cov_6.336717_Ya20_KC_P52	59.192
NODE_1013_length_674_cov_3.088777_Bu20_KC_P42	62.184
NODE_1013_length_680_cov_2.479270_Ba20_KC_P07	51.74
NODE_1013_length_689_cov_1.478758_Ya20_KC_P54	37.688
NODE_1013_length_699_cov_3.241158_Ed20_KC_P24	40.008
NODE_1013_length_702_cov_1.433600_Ba20_KC_P03	42.6
NODE_1013_length_702_cov_3.312000_Ed20_KC_P18	41.72
NODE_1013_length_704_cov_2.110048_Bu20_KC_P30	44.61
NODE_1013_length_718_cov_3.973479_Ba20_KC_P01	49.808
NODE_1013_length_731_cov_1.545872_Ya20_KC_P47	63.9
NODE_1013_length_744_cov_3.295352_Bu20_KC_P39	51.76
NODE_1013_length_811_cov_1.132153_Ba20_KC_P05	33.836
NODE_1014_length_516_cov_0.587699_Ba20_KC_P02	58.232
NODE_1014_length_547_cov_1.668085_Bu20_KC_P33	54.024
NODE_1014_length_550_cov_0.906977_Ya20_KC_P49	35.116
NODE_1014_length_555_cov_1.079498_Bu20_KC_P35	41.712
NODE_1014_length_575_cov_1.793173_Ya20_KC_P55	70.45
NODE_1014_length_581_cov_3.623016_Ba20_KC_P09	44.788
NODE_1014_length_585_cov_2.653543_Ed20_KC_P17	82.1
NODE_1014_length_598_cov_1.495202_Bu20_KC_P34	42.772
NODE_1014_length_600_cov_1.575526_Ya20_KC_P53	52.376
NODE_1014_length_608_cov_1.499058_Ed20_KC_P15	66.84
NODE_1014_length_616_cov_2.187384_Bu20_KC_P40	33.164
NODE_1014_length_642_cov_1.679646_Bu20_KC_P32	26.944
NODE_1014_length_650_cov_1.623037_Ya20_KC_P56	43.8
NODE_1014_length_657_cov_1.743103_Ed20_KC_P26	60.932
NODE_1014_length_668_cov_5.837563_Ya20_KC_P52	96.9
NODE_1014_length_680_cov_2.271973_Ba20_KC_P07	34.592
NODE_1014_length_699_cov_3.223473_Ed20_KC_P24	49.968
NODE_1014_length_702_cov_1.249600_Ba20_KC_P03	53.704
NODE_1014_length_702_cov_2.624000_Ed20_KC_P18	54.18
NODE_1014_length_704_cov_2.011164_Bu20_KC_P30	41.684
NODE_1014_length_810_cov_6.564802_Ba20_KC_P05	46.852
NODE_1015_length_506_cov_1.088578_Ya20_KC_P46	52.16
NODE_1015_length_507_cov_2.348837_Ed20_KC_P21	45.916
NODE_1015_length_519_cov_1.033937_Ba20_KC_P14	97.696
NODE_1015_length_541_cov_1.284483_Ed20_KC_P23	36.18
NODE_1015_length_543_cov_2.186695_Bu20_KC_P31	56.532
NODE_1015_length_547_cov_0.753191_Bu20_KC_P33	40.172
NODE_1015_length_549_cov_1.730932_Ya20_KC_P43	82.636
NODE_1015_length_550_cov_0.579281_Ya20_KC_P49	44.224
NODE_1015_length_555_cov_0.937238_Bu20_KC_P35	32.936
NODE_1015_length_557_cov_1.472917_Ed20_KC_P16	47.228
NODE_1015_length_571_cov_1.502024_Bu20_KC_P37	55.412
NODE_1015_length_578_cov_1.824351_Ed20_KC_P20	63.788
NODE_1015_length_580_cov_1.161034_Ya20_KC_P51	54.732
NODE_1015_length_580_cov_4.357853_Ed20_KC_P19	54.704
NODE_1015_length_585_cov_1.736220_Ed20_KC_P17	54.52
NODE_1015_length_588_cov_1.469667_Ba20_KC_P04	40.468
NODE_1015_length_598_cov_1.374280_Bu20_KC_P34	38.208
NODE_1015_length_600_cov_0.806883_Ya20_KC_P53	55.768
NODE_1015_length_600_cov_3.537285_Ba20_KC_P08	51.908
NODE_1015_length_616_cov_1.886827_Bu20_KC_P40	61.7
NODE_1015_length_641_cov_21.684397_Bu20_KC_P32	83.3
NODE_1015_length_668_cov_3.504230_Ya20_KC_P52	63.7
NODE_1015_length_674_cov_1.763819_Bu20_KC_P42	44.484
NODE_1015_length_680_cov_1.542289_Ba20_KC_P07	27.628
NODE_1015_length_691_cov_2.228013_Ed20_KC_P25	59.168
NODE_1015_length_699_cov_1.784566_Ed20_KC_P24	54.068
NODE_1015_length_701_cov_10.299679_Ba20_KC_P03	63.408
NODE_1015_length_702_cov_2.580800_Ed20_KC_P18	51.08
NODE_1015_length_704_cov_1.352472_Bu20_KC_P30	40.524
NODE_1015_length_730_cov_3.468606_Ya20_KC_P47	58.412
NODE_1015_length_744_cov_1.530735_Bu20_KC_P39	55.08
NODE_1015_length_810_cov_4.673943_Ba20_KC_P05	49.024
NODE_1016_length_543_cov_2.141631_Bu20_KC_P31	57.792
NODE_1016_length_546_cov_3.859275_Bu20_KC_P33	40.228
NODE_1016_length_552_cov_2.111579_Bu20_KC_P41	34.456
NODE_1016_length_554_cov_5.547170_Bu20_KC_P35	36.224
NODE_1016_length_557_cov_1.287500_Ed20_KC_P16	38.692
NODE_1016_length_571_cov_0.876518_Bu20_KC_P37	58.8
NODE_1016_length_580_cov_1.103380_Ya20_KC_P51	47.428
NODE_1016_length_581_cov_3.234127_Ba20_KC_P09	32.66
NODE_1016_length_585_cov_1.624016_Ed20_KC_P17	52.64
NODE_1016_length_588_cov_1.287671_Ba20_KC_P04	59.828
NODE_1016_length_598_cov_1.310940_Bu20_KC_P34	62.68
NODE_1016_length_613_cov_2.104478_Bu20_KC_P36	57.276
NODE_1016_length_616_cov_1.556586_Bu20_KC_P40	34.436
NODE_1016_length_620_cov_1.429098_Ya20_KC_P45	67.608
NODE_1016_length_637_cov_1.771429_Ba20_KC_P06	35.96
NODE_1016_length_656_cov_3.566494_Ed20_KC_P26	35.7
NODE_1016_length_668_cov_2.057530_Ya20_KC_P52	58.088
NODE_1016_length_679_cov_2.981728_Ba20_KC_P07	36.148
NODE_1016_length_688_cov_9.919804_Ya20_KC_P54	51.328
NODE_1016_length_691_cov_2.197068_Ed20_KC_P25	64.132
NODE_1016_length_701_cov_4.104167_Ba20_KC_P03	55.776
NODE_1016_length_703_cov_584.440895_Bu20_KC_P30	53.152
NODE_1016_length_718_cov_2.765991_Ba20_KC_P01	42.064
NODE_1016_length_730_cov_3.318530_Ya20_KC_P47	48.444
NODE_1016_length_744_cov_1.287856_Bu20_KC_P39	49.632
NODE_1016_length_810_cov_2.598909_Ba20_KC_P05	34.476
NODE_1017_length_506_cov_0.899767_Ya20_KC_P46	49
NODE_1017_length_515_cov_2.563927_Ba20_KC_P02	54.904
NODE_1017_length_541_cov_0.896552_Ed20_KC_P23	61.656
NODE_1017_length_543_cov_1.869099_Bu20_KC_P31	58.476
NODE_1017_length_546_cov_3.339019_Bu20_KC_P33	54.344
NODE_1017_length_549_cov_9.849576_Ya20_KC_P49	71.7
NODE_1017_length_570_cov_1.576065_Bu20_KC_P37	59.744
NODE_1017_length_580_cov_0.781312_Ya20_KC_P51	63.964
NODE_1017_length_580_cov_0.892644_Ed20_KC_P19	87.05
NODE_1017_length_581_cov_2.626984_Ba20_KC_P09	48.592
NODE_1017_length_588_cov_1.156556_Ba20_KC_P04	45.288
NODE_1017_length_598_cov_0.593090_Bu20_KC_P34	37.804
NODE_1017_length_600_cov_2.940727_Ba20_KC_P08	55.044
NODE_1017_length_616_cov_0.858998_Bu20_KC_P40	48.408
NODE_1017_length_619_cov_17.330258_Ya20_KC_P45	60.3
NODE_1017_length_637_cov_1.551786_Ba20_KC_P06	46.5
NODE_1017_length_668_cov_2.016920_Ya20_KC_P52	75.912
NODE_1017_length_679_cov_2.779070_Ba20_KC_P07	60.792
NODE_1017_length_688_cov_5.283142_Ya20_KC_P54	63.396
NODE_1017_length_691_cov_2.035831_Ed20_KC_P25	64.7
NODE_1017_length_698_cov_3.032206_Ed20_KC_P24	61.48
NODE_1017_length_701_cov_3.480769_Ba20_KC_P03	45.64
NODE_1017_length_702_cov_1.636800_Ed20_KC_P18	61.356
NODE_1017_length_703_cov_2.808307_Bu20_KC_P30	39.62
NODE_1017_length_730_cov_2.748851_Ya20_KC_P47	37.26
NODE_1017_length_744_cov_1.236882_Bu20_KC_P39	40.05
NODE_1017_length_810_cov_2.285130_Ba20_KC_P05	55.004
NODE_1018_length_505_cov_7.088785_Ya20_KC_P46	93.5
NODE_1018_length_507_cov_0.934884_Ed20_KC_P21	50.432
NODE_1018_length_518_cov_4.489796_Ba20_KC_P14	47.276
NODE_1018_length_540_cov_7.129590_Ed20_KC_P23	56.124
NODE_1018_length_543_cov_1.590129_Bu20_KC_P31	48.884
NODE_1018_length_546_cov_3.311301_Bu20_KC_P33	45.952
NODE_1018_length_548_cov_16.116773_Ya20_KC_P43	88.85
NODE_1018_length_570_cov_1.221095_Bu20_KC_P37	42.532
NODE_1018_length_579_cov_54.922311_Ed20_KC_P19	43.5066666666667
NODE_1018_length_580_cov_0.755467_Ya20_KC_P51	52.0833333333333
NODE_1018_length_581_cov_2.388889_Ba20_KC_P09	58.696
NODE_1018_length_585_cov_1.368110_Ed20_KC_P17	54.412
NODE_1018_length_587_cov_8.037255_Ba20_KC_P04	47.888
NODE_1018_length_598_cov_10.119002_Ya20_KC_P53	96.4
NODE_1018_length_607_cov_3.392453_Ed20_KC_P15	39.664
NODE_1018_length_613_cov_1.347015_Bu20_KC_P36	44.448
NODE_1018_length_637_cov_0.987500_Ba20_KC_P06	56.45
NODE_1018_length_641_cov_1.556738_Bu20_KC_P32	29.008
NODE_1018_length_649_cov_3.111888_Ya20_KC_P56	40.716
NODE_1018_length_655_cov_3.465398_Ed20_KC_P26	43.12
NODE_1018_length_668_cov_0.871404_Ya20_KC_P52	68.624
NODE_1018_length_679_cov_2.239203_Ba20_KC_P07	53.448
NODE_1018_length_691_cov_1.833876_Ed20_KC_P25	60.656
NODE_1018_length_698_cov_2.523349_Ed20_KC_P24	56
NODE_1018_length_701_cov_3.354167_Ba20_KC_P03	42.864
NODE_1018_length_702_cov_1.392000_Ed20_KC_P18	47.4947368421053
NODE_1018_length_703_cov_2.394569_Bu20_KC_P30	53.256
NODE_1018_length_730_cov_2.499234_Ya20_KC_P47	36.992
NODE_1018_length_744_cov_0.700150_Bu20_KC_P39	52.248
NODE_1018_length_810_cov_2.128240_Ba20_KC_P05	42.68
NODE_1019_length_540_cov_3.926566_Ed20_KC_P23	50.612
NODE_1019_length_542_cov_7.243011_Bu20_KC_P31	49.664
NODE_1019_length_546_cov_0.614072_Bu20_KC_P33	48.564
NODE_1019_length_548_cov_2.660297_Ya20_KC_P43	52.324
NODE_1019_length_549_cov_5.120763_Ya20_KC_P49	48.632
NODE_1019_length_552_cov_0.905263_Bu20_KC_P41	75.0052631578947
NODE_1019_length_554_cov_2.178197_Bu20_KC_P35	56.844
NODE_1019_length_557_cov_0.541667_Ed20_KC_P16	66.652
NODE_1019_length_563_cov_1.281893_Bu20_KC_P29	47.22
NODE_1019_length_570_cov_1.073022_Bu20_KC_P37	47.672
NODE_1019_length_580_cov_0.747515_Ya20_KC_P51	59.112
NODE_1019_length_581_cov_2.123016_Ba20_KC_P09	59.4578947368421
NODE_1019_length_587_cov_2.780392_Ba20_KC_P04	32.9363636363636
NODE_1019_length_597_cov_3.661538_Bu20_KC_P34	47.004
NODE_1019_length_607_cov_1.583019_Ed20_KC_P15	44.2
NODE_1019_length_613_cov_0.576493_Bu20_KC_P36	49.24
NODE_1019_length_615_cov_3.503717_Bu20_KC_P40	52.592
NODE_1019_length_636_cov_4.665474_Ba20_KC_P06	48.896
NODE_1019_length_638_cov_2.987522_Ya20_KC_P44	64.828
NODE_1019_length_641_cov_1.468085_Bu20_KC_P32	39.58
NODE_1019_length_655_cov_2.927336_Ed20_KC_P26	45.928
NODE_1019_length_679_cov_1.936877_Ba20_KC_P07	61.208
NODE_1019_length_687_cov_14.901639_Ya20_KC_P54	95.1
NODE_1019_length_691_cov_0.941368_Ed20_KC_P25	60.384
NODE_1019_length_698_cov_2.272142_Ed20_KC_P24	47.288
NODE_1019_length_701_cov_2.613782_Ba20_KC_P03	54.66
NODE_1019_length_703_cov_2.170927_Bu20_KC_P30	50.688
NODE_1019_length_717_cov_6.726562_Ba20_KC_P01	49.02
NODE_1019_length_730_cov_1.810107_Ya20_KC_P47	73.204
NODE_1019_length_743_cov_4.996997_Bu20_KC_P39	54.844
NODE_1019_length_810_cov_1.870396_Ba20_KC_P05	42.716
NODE_101_length_1031_cov_8.688679_Bu20_KC_P33	43.576
NODE_101_length_1041_cov_0.592324_Bu20_KC_P31	67.584
NODE_101_length_1051_cov_1.633470_Ya20_KC_P49	50.28
NODE_101_length_1054_cov_2.226203_Bu20_KC_P34	46.82
NODE_101_length_1054_cov_5.997953_Ya20_KC_P43	31.05
NODE_101_length_1083_cov_17.794235_Ed20_KC_P16	71.15
NODE_101_length_1084_cov_4.776564_Bu20_KC_P35	49.096
NODE_101_length_1091_cov_9.489152_Ed20_KC_P19	74.048
NODE_101_length_1101_cov_4.666016_Bu20_KC_P41	36.8071428571429
NODE_101_length_1105_cov_4.271401_Ya20_KC_P45	58.944
NODE_101_length_1130_cov_6.774929_Ed20_KC_P20	37.1157894736842
NODE_101_length_1140_cov_14.021637_Ya20_KC_P44	40.1
NODE_101_length_1148_cov_2.815126_Bu20_KC_P36	37.964
NODE_101_length_1152_cov_2.719070_Ba20_KC_P03	65.46
NODE_101_length_1159_cov_3.239372_Ba20_KC_P07	55.708
NODE_101_length_1172_cov_5.251142_Bu20_KC_P40	53.628
NODE_101_length_1202_cov_5.072889_Ed20_KC_P26	33.8
NODE_101_length_1211_cov_8.948854_Bu20_KC_P32	73.636
NODE_101_length_1220_cov_3.980752_Ya20_KC_P56	48.344
NODE_101_length_1233_cov_1.656574_Ya20_KC_P54	31.868
NODE_101_length_1245_cov_4.650685_Ya20_KC_P52	54.72
NODE_101_length_1248_cov_3.186166_Ba20_KC_P05	45.004
NODE_101_length_1273_cov_3.653010_Bu20_KC_P30	43.888
NODE_101_length_1275_cov_6.223706_Ed20_KC_P25	47.128
NODE_101_length_1356_cov_7.797498_Bu20_KC_P39	32.48
NODE_101_length_1376_cov_10.335643_Ya20_KC_P47	70.924
NODE_101_length_650_cov_1.298429_Ba20_KC_P12	44.044
NODE_101_length_731_cov_1.506116_Ba20_KC_P10	48.96
NODE_101_length_772_cov_3.320863_Ba20_KC_P14	51.06
NODE_101_length_869_cov_2.737374_Ba20_KC_P09	50.612
NODE_101_length_870_cov_1.529634_Ba20_KC_P04	61.032
NODE_101_length_902_cov_2.139394_Ya20_KC_P48	40.48
NODE_101_length_961_cov_3.219457_Ya20_KC_P46	41.044
NODE_101_length_984_cov_5.944873_Ba20_KC_P08	35.316
NODE_1020_length_515_cov_1.394977_Ba20_KC_P02	69.5625
NODE_1020_length_518_cov_1.557823_Ba20_KC_P14	50.628
NODE_1020_length_546_cov_0.601279_Bu20_KC_P33	43.568
NODE_1020_length_554_cov_1.893082_Bu20_KC_P35	48.832
NODE_1020_length_556_cov_2.467641_Ed20_KC_P16	43.408
NODE_1020_length_563_cov_1.191358_Bu20_KC_P29	38.06
NODE_1020_length_569_cov_5.115854_Bu20_KC_P37	49.436
NODE_1020_length_574_cov_2.446680_Ya20_KC_P55	31.8
NODE_1020_length_585_cov_1.039370_Ed20_KC_P17	61.876
NODE_1020_length_598_cov_2.877159_Ya20_KC_P53	42.712
NODE_1020_length_600_cov_1.116635_Ba20_KC_P08	57.5
NODE_1020_length_612_cov_101.831776_Bu20_KC_P36	67.02
NODE_1020_length_615_cov_3.449814_Bu20_KC_P40	46.14
NODE_1020_length_636_cov_2.202147_Ba20_KC_P06	52.328
NODE_1020_length_638_cov_1.775401_Ya20_KC_P44	35.272
NODE_1020_length_649_cov_2.181818_Ya20_KC_P56	47.344
NODE_1020_length_655_cov_2.536332_Ed20_KC_P26	49.472
NODE_1020_length_679_cov_1.659468_Ba20_KC_P07	53.324
NODE_1020_length_691_cov_0.755700_Ed20_KC_P25	44.504
NODE_1020_length_698_cov_1.276973_Ed20_KC_P24	49.536
NODE_1020_length_701_cov_2.504808_Ba20_KC_P03	72.716
NODE_1020_length_702_cov_1.008000_Ed20_KC_P18	35.508
NODE_1020_length_717_cov_3.432812_Ba20_KC_P01	45.332
NODE_1020_length_743_cov_3.590090_Bu20_KC_P39	55.82
NODE_1020_length_810_cov_1.414734_Ba20_KC_P05	57.748
NODE_1021_length_505_cov_4.009346_Ya20_KC_P46	60.628
NODE_1021_length_507_cov_0.765116_Ed20_KC_P21	50.848
NODE_1021_length_515_cov_1.303653_Ba20_KC_P02	48.34
NODE_1021_length_518_cov_0.929705_Ba20_KC_P14	52.276
NODE_1021_length_540_cov_2.896328_Ed20_KC_P23	32.712
NODE_1021_length_542_cov_4.733333_Bu20_KC_P31	96.6
NODE_1021_length_552_cov_0.606316_Bu20_KC_P41	31.1285714285714
NODE_1021_length_554_cov_1.465409_Bu20_KC_P35	48.792
NODE_1021_length_556_cov_2.244259_Ed20_KC_P16	65.12
NODE_1021_length_563_cov_0.950617_Bu20_KC_P29	52.3823529411765
NODE_1021_length_569_cov_4.256098_Bu20_KC_P37	53.244
NODE_1021_length_579_cov_4.197211_Ya20_KC_P51	64.776
NODE_1021_length_587_cov_1.692157_Ba20_KC_P04	50.416
NODE_1021_length_597_cov_3.146154_Bu20_KC_P34	57.688
NODE_1021_length_598_cov_2.700576_Ya20_KC_P53	47.504
NODE_1021_length_600_cov_1.093690_Ba20_KC_P08	47.212
NODE_1021_length_612_cov_26.360748_Bu20_KC_P36	68.3
NODE_1021_length_619_cov_2.398524_Ya20_KC_P45	76.068
NODE_1021_length_636_cov_1.516995_Ba20_KC_P06	100
NODE_1021_length_641_cov_1.320922_Bu20_KC_P32	59.108
NODE_1021_length_649_cov_1.503497_Ya20_KC_P56	57.508
NODE_1021_length_655_cov_2.340830_Ed20_KC_P26	56.116
NODE_1021_length_667_cov_4.218644_Ya20_KC_P52	37.976
NODE_1021_length_673_cov_2.122483_Bu20_KC_P42	54.468
NODE_1021_length_679_cov_0.921927_Ba20_KC_P07	62.9642857142857
NODE_1021_length_697_cov_17.185484_Ed20_KC_P24	87.55
NODE_1021_length_701_cov_2.435897_Ba20_KC_P03	63.036
NODE_1021_length_701_cov_3.727564_Ed20_KC_P18	53.236
NODE_1021_length_703_cov_1.244409_Bu20_KC_P30	50.604
NODE_1021_length_743_cov_2.474474_Bu20_KC_P39	41.844
NODE_1021_length_810_cov_1.309686_Ba20_KC_P05	54.072
NODE_1022_length_505_cov_3.301402_Ya20_KC_P46	48.508
NODE_1022_length_515_cov_1.239726_Ba20_KC_P02	59.916
NODE_1022_length_518_cov_0.868481_Ba20_KC_P14	73.776
NODE_1022_length_540_cov_2.362851_Ed20_KC_P23	50.712
NODE_1022_length_542_cov_4.223656_Bu20_KC_P31	52.824
NODE_1022_length_549_cov_2.347458_Ya20_KC_P49	44.712
NODE_1022_length_554_cov_1.320755_Bu20_KC_P35	50.1529411764706
NODE_1022_length_556_cov_2.081420_Ed20_KC_P16	40.308
NODE_1022_length_569_cov_2.272358_Bu20_KC_P37	39.468
NODE_1022_length_574_cov_1.680080_Ya20_KC_P55	36.04
NODE_1022_length_577_cov_1.762000_Ed20_KC_P20	55.244
NODE_1022_length_579_cov_1.466135_Ya20_KC_P51	46.944
NODE_1022_length_579_cov_2.035857_Ed20_KC_P19	42.456
NODE_1022_length_581_cov_1.690476_Ba20_KC_P09	69.532
NODE_1022_length_585_cov_0.724409_Ed20_KC_P17	38.34
NODE_1022_length_587_cov_1.492157_Ba20_KC_P04	40.52
NODE_1022_length_597_cov_2.317308_Bu20_KC_P34	33.5571428571429
NODE_1022_length_600_cov_0.984704_Ba20_KC_P08	45.916
NODE_1022_length_612_cov_4.508411_Bu20_KC_P36	68.525
NODE_1022_length_615_cov_1.797398_Bu20_KC_P40	42.556
NODE_1022_length_641_cov_1.308511_Bu20_KC_P32	73.3
NODE_1022_length_649_cov_1.269231_Ya20_KC_P56	68.852
NODE_1022_length_655_cov_1.046713_Ed20_KC_P26	44.756
NODE_1022_length_673_cov_2.011745_Bu20_KC_P42	34.352
NODE_1022_length_678_cov_6.314476_Ba20_KC_P07	52.004
NODE_1022_length_687_cov_8.663934_Ya20_KC_P54	33.676
NODE_1022_length_690_cov_3.471452_Ed20_KC_P25	48.2230769230769
NODE_1022_length_700_cov_3.977528_Ba20_KC_P03	35.92
NODE_1022_length_701_cov_3.008013_Ed20_KC_P18	48.2
NODE_1022_length_703_cov_1.115016_Bu20_KC_P30	54.636
NODE_1022_length_717_cov_1.229688_Ba20_KC_P01	77.036
NODE_1022_length_729_cov_3.500000_Ya20_KC_P47	33.288
NODE_1022_length_743_cov_2.333333_Bu20_KC_P39	61.624
NODE_1022_length_809_cov_4.486339_Ba20_KC_P05	67.75
NODE_1023_length_506_cov_4.592075_Ed20_KC_P21	51.828
NODE_1023_length_515_cov_1.155251_Ba20_KC_P02	62.536
NODE_1023_length_518_cov_0.566893_Ba20_KC_P14	66.132
NODE_1023_length_545_cov_2.256410_Bu20_KC_P33	34.268
NODE_1023_length_547_cov_1.472340_Ya20_KC_P43	53.768
NODE_1023_length_549_cov_2.008475_Ya20_KC_P49	75.128
NODE_1023_length_553_cov_4.184874_Bu20_KC_P35	80.8
NODE_1023_length_556_cov_1.805846_Ed20_KC_P16	70.98
NODE_1023_length_562_cov_10.804124_Bu20_KC_P29	95.1
NODE_1023_length_569_cov_1.735772_Bu20_KC_P37	49.436
NODE_1023_length_586_cov_3.868369_Ba20_KC_P04	63.772
NODE_1023_length_597_cov_2.278846_Bu20_KC_P34	99
NODE_1023_length_606_cov_2.353497_Ed20_KC_P15	32.456
NODE_1023_length_612_cov_3.846729_Bu20_KC_P36	52.444
NODE_1023_length_615_cov_1.680297_Bu20_KC_P40	58.632
NODE_1023_length_636_cov_1.155635_Ba20_KC_P06	50.464
NODE_1023_length_641_cov_1.163121_Bu20_KC_P32	77.14
NODE_1023_length_667_cov_1.300000_Ya20_KC_P52	55.088
NODE_1023_length_673_cov_1.246644_Bu20_KC_P42	44.4111111111111
NODE_1023_length_690_cov_3.300163_Ed20_KC_P25	68.408
NODE_1023_length_697_cov_4.651613_Ed20_KC_P24	39.144
NODE_1023_length_729_cov_2.343558_Ya20_KC_P47	34.452
NODE_1023_length_742_cov_0.736842_Bu20_KC_P39	56.648
NODE_1024_length_515_cov_1.116438_Ba20_KC_P02	41.248
NODE_1024_length_540_cov_1.090713_Ed20_KC_P23	58.724
NODE_1024_length_542_cov_0.963441_Bu20_KC_P31	42.048
NODE_1024_length_545_cov_1.846154_Bu20_KC_P33	65.48
NODE_1024_length_549_cov_1.593220_Ya20_KC_P49	34.4
NODE_1024_length_562_cov_1.738144_Bu20_KC_P29	30.6
NODE_1024_length_569_cov_1.304878_Bu20_KC_P37	86.725
NODE_1024_length_577_cov_1.264000_Ed20_KC_P20	61.204
NODE_1024_length_579_cov_1.189243_Ed20_KC_P19	80.42
NODE_1024_length_580_cov_2.143141_Ba20_KC_P09	50.78
NODE_1024_length_584_cov_2.792899_Ed20_KC_P17	45.228
NODE_1024_length_586_cov_2.483301_Ba20_KC_P04	53.452
NODE_1024_length_597_cov_1.117308_Ya20_KC_P53	34.1
NODE_1024_length_599_cov_4.233716_Ba20_KC_P08	40.284
NODE_1024_length_612_cov_2.125234_Bu20_KC_P36	79.672
NODE_1024_length_615_cov_1.652416_Bu20_KC_P40	29.1615384615385
NODE_1024_length_619_cov_0.998155_Ya20_KC_P45	44.496
NODE_1024_length_636_cov_1.103757_Ba20_KC_P06	61.148
NODE_1024_length_641_cov_1.104610_Bu20_KC_P32	45.34
NODE_1024_length_654_cov_4.164645_Ed20_KC_P26	49.744
NODE_1024_length_667_cov_1.298305_Ya20_KC_P52	51.68
NODE_1024_length_672_cov_9.638655_Bu20_KC_P42	73.2
NODE_1024_length_678_cov_4.009983_Ba20_KC_P07	67.136
NODE_1024_length_687_cov_3.327869_Ya20_KC_P54	56.308
NODE_1024_length_690_cov_3.169657_Ed20_KC_P25	55.6
NODE_1024_length_697_cov_2.585484_Ed20_KC_P24	57.432
NODE_1024_length_700_cov_3.240770_Ba20_KC_P03	50.976
NODE_1024_length_701_cov_1.081731_Ed20_KC_P18	55.068
NODE_1024_length_702_cov_5.998400_Bu20_KC_P30	94.4
NODE_1024_length_716_cov_10.605634_Ba20_KC_P01	45.288
NODE_1024_length_729_cov_1.585890_Ya20_KC_P47	84.6
NODE_1024_length_809_cov_4.077869_Ba20_KC_P05	40.44
NODE_1025_length_506_cov_3.962704_Ed20_KC_P21	65.8666666666667
NODE_1025_length_517_cov_2.334091_Ba20_KC_P14	47.032
NODE_1025_length_545_cov_1.677350_Bu20_KC_P33	31.06
NODE_1025_length_549_cov_1.576271_Ya20_KC_P49	53.0666666666667
NODE_1025_length_562_cov_1.404124_Bu20_KC_P29	49.26
NODE_1025_length_569_cov_1.219512_Bu20_KC_P37	56.348
NODE_1025_length_578_cov_7.489022_Ya20_KC_P51	82.4
NODE_1025_length_584_cov_2.433925_Ed20_KC_P17	59.08
NODE_1025_length_586_cov_2.161100_Ba20_KC_P04	58.532
NODE_1025_length_597_cov_0.776923_Bu20_KC_P34	39.304
NODE_1025_length_606_cov_1.321361_Ed20_KC_P15	33.412
NODE_1025_length_635_cov_3.250896_Ba20_KC_P06	38.964
NODE_1025_length_637_cov_3.760714_Ya20_KC_P44	35.668
NODE_1025_length_640_cov_27.149201_Bu20_KC_P32	82.4
NODE_1025_length_648_cov_1.886165_Ya20_KC_P56	41.764
NODE_1025_length_672_cov_8.383193_Bu20_KC_P42	74.225
NODE_1025_length_687_cov_2.785246_Ya20_KC_P54	48.6
NODE_1025_length_690_cov_3.013051_Ed20_KC_P25	44.856
NODE_1025_length_700_cov_2.552167_Ba20_KC_P03	59.084
NODE_1025_length_716_cov_4.835681_Ba20_KC_P01	98.704
NODE_1025_length_729_cov_0.567485_Ya20_KC_P47	56.2
NODE_1025_length_809_cov_3.460383_Ba20_KC_P05	60.428
NODE_1026_length_505_cov_2.635514_Ya20_KC_P46	49.232
NODE_1026_length_515_cov_0.892694_Ba20_KC_P02	98.464
NODE_1026_length_517_cov_2.127273_Ba20_KC_P14	59.632
NODE_1026_length_545_cov_1.448718_Bu20_KC_P33	42.06
NODE_1026_length_549_cov_0.747881_Ya20_KC_P49	68.984
NODE_1026_length_551_cov_3.466245_Bu20_KC_P41	47.97
NODE_1026_length_553_cov_3.428571_Bu20_KC_P35	61.388
